330
2283
33,3904
28,3904
28,3904
21,3904
19,3904
20,3904
21,3904
21,3904
22,3904
23,3904
25,3904
26,3904
27,3904
27,3904
26,3904
25,3904
24,3904
22,3904
22,3904
21,3904
21,3904
22,3904
23,3904
23,3904
24,3904
25,3904
26,3904
28,3904
29,3904
30,3904
28,3904
27,3904
23,3904
21,3904
17,3904
13,3904
12,3904
12,3904
11,3904
10,3904
10,3904
10,3904
10,3904
9,39036
6,39036
5,39036
2,39036
0,390356
-0,609644
-0,609644
-0,609644
0,390356
1,39036
1,39036
2,39036
2,39036
2,39036
1,39036
0,390356
-1,60964
-2,60964
-2,60964
-2,60964
-2,60964
-2,60964
-2,60964
-2,60964
-2,60964
-2,60964
-2,60964
-2,60964
-2,60964
-2,60964
-3,60964
-3,60964
-3,60964
-3,60964
-2,60964
-0,609644
1,39036
3,39036
4,39036
5,39036
7,39036
6,39036
5,39036
4,39036
2,39036
0,390356
0,390356
-0,609644
-0,609644
-1,60964
-2,60964
-3,60964
-4,60964
-4,60964
-5,60964
-5,60964
-5,60964
-6,60964
-7,60964
-8,60964
-9,60964
-9,60964
-10,6096
-10,6096
-11,6096
-11,6096
-10,6096
-9,60964
-7,60964
-5,60964
-4,60964
-3,60964
-3,60964
-4,60964
-5,60964
-6,60964
-7,60964
-7,60964
-7,60964
-8,60964
-9,60964
-9,60964
-9,60964
-8,60964
-6,60964
-4,60964
-2,60964
-1,60964
-0,609644
-0,609644
-0,609644
-1,60964
-2,60964
-4,60964
-5,60964
-6,60964
-6,60964
-4,60964
-4,60964
-4,60964
-3,60964
-2,60964
-2,60964
-2,60964
-1,60964
-1,60964
-1,60964
-2,60964
-4,60964
-5,60964
-7,60964
-9,60964
-9,60964
-9,60964
-8,60964
-7,60964
-5,60964
-4,60964
-4,60964
-5,60964
-6,60964
-7,60964
-8,60964
-9,60964
-9,60964
-10,6096
-10,6096
-10,6096
-10,6096
-11,6096
-12,6096
-13,6096
-14,6096
-15,6096
-16,6096
-15,6096
-14,6096
-15,6096
-16,6096
-16,6096
-16,6096
-16,6096
-15,6096
-13,6096
-12,6096
-11,6096
-9,60964
-7,60964
-6,60964
-6,60964
-7,60964
-8,60964
-10,6096
-11,6096
-13,6096
-16,6096
-17,6096
-17,6096
-16,6096
-15,6096
-14,6096
-13,6096
-13,6096
-12,6096
-12,6096
-13,6096
-14,6096
-15,6096
-16,6096
-17,6096
-18,6096
-18,6096
-18,6096
-17,6096
-15,6096
-14,6096
-12,6096
-11,6096
-9,60964
-7,60964
-5,60964
-2,60964
-0,609644
0,390356
2,39036
3,39036
4,39036
4,39036
3,39036
2,39036
-0,609644
-2,60964
-3,60964
-4,60964
-5,60964
-6,60964
-6,60964
-7,60964
-8,60964
-8,60964
-8,60964
-8,60964
-8,60964
-9,60964
-9,60964
-9,60964
-10,6096
-10,6096
-11,6096
-12,6096
-11,6096
-11,6096
-10,6096
-10,6096
-10,6096
-10,6096
-11,6096
-12,6096
-13,6096
-15,6096
-16,6096
-16,6096
-19,6096
-19,6096
-19,6096
-18,6096
-14,6096
-11,6096
-9,60964
-7,60964
-6,60964
-5,60964
-4,60964
-3,60964
-3,60964
-2,60964
-1,60964
-0,609644
0,390356
1,39036
2,39036
3,39036
4,39036
4,39036
4,39036
5,39036
5,39036
5,39036
5,39036
5,39036
5,39036
4,39036
2,39036
1,39036
0,390356
-0,609644
-1,60964
-2,60964
-3,60964
-4,60964
-6,60964
