330
2283
8,78815
4,78815
1,78815
-1,21185
-2,21185
-4,21185
-5,21185
-6,21185
-7,21185
-9,21185
-10,2118
-11,2118
-11,2118
-11,2118
-12,2118
-12,2118
-11,2118
-11,2118
-10,2118
-9,21185
-8,21185
-5,21185
-4,21185
-2,21185
-0,211847
2,78815
3,78815
5,78815
7,78815
8,78815
9,78815
11,7882
12,7882
12,7882
12,7882
12,7882
11,7882
10,7882
9,78815
8,78815
7,78815
4,78815
3,78815
1,78815
-1,21185
-2,21185
-2,21185
-2,21185
-2,21185
-10,2118
-11,2118
-12,2118
-12,2118
-13,2118
-13,2118
-13,2118
-13,2118
-13,2118
-13,2118
-12,2118
-11,2118
-9,21185
-8,21185
-7,21185
-5,21185
-4,21185
-3,21185
-0,211847
0,788153
2,78815
4,78815
6,78815
7,78815
8,78815
10,7882
11,7882
12,7882
13,7882
13,7882
14,7882
15,7882
15,7882
17,7882
18,7882
19,7882
20,7882
20,7882
20,7882
20,7882
19,7882
18,7882
17,7882
15,7882
14,7882
13,7882
12,7882
12,7882
12,7882
13,7882
7,78815
5,78815
4,78815
3,78815
2,78815
0,788153
-0,211847
-1,21185
-1,21185
-2,21185
-3,21185
-4,21185
-5,21185
-6,21185
-6,21185
-7,21185
-7,21185
-8,21185
-8,21185
-9,21185
-9,21185
-9,21185
-9,21185
-9,21185
-9,21185
-9,21185
-9,21185
-9,21185
-8,21185
-8,21185
-8,21185
-7,21185
-7,21185
-4,21185
-5,21185
-6,21185
-6,21185
-6,21185
-5,21185
-5,21185
-5,21185
-4,21185
-3,21185
-3,21185
-2,21185
-2,21185
-2,21185
-2,21185
-2,21185
-1,21185
-1,21185
-2,21185
-2,21185
-2,21185
-2,21185
-1,21185
-0,211847
-0,211847
0,788153
1,78815
2,78815
2,78815
2,78815
3,78815
4,78815
4,78815
5,78815
6,78815
7,78815
9,78815
10,7882
12,7882
13,7882
13,7882
13,7882
13,7882
13,7882
12,7882
11,7882
9,78815
8,78815
7,78815
4,78815
3,78815
2,78815
1,78815
1,78815
0,788153
0,788153
0,788153
-0,211847
-0,211847
-0,211847
-0,211847
-0,211847
-0,211847
0,788153
0,788153
0,788153
0,788153
0,788153
0,788153
0,788153
0,788153
-0,211847
-0,211847
-0,211847
-0,211847
0,788153
0,788153
0,788153
1,78815
1,78815
2,78815
3,78815
3,78815
3,78815
3,78815
4,78815
4,78815
4,78815
4,78815
4,78815
5,78815
5,78815
5,78815
6,78815
6,78815
6,78815
6,78815
6,78815
6,78815
5,78815
5,78815
4,78815
4,78815
3,78815
4,78815
4,78815
5,78815
-1,21185
-2,21185
-2,21185
-2,21185
-3,21185
-4,21185
-5,21185
-6,21185
-8,21185
-10,2118
-12,2118
-13,2118
-14,2118
-15,2118
-15,2118
-15,2118
-15,2118
-15,2118
-15,2118
-14,2118
-14,2118
-13,2118
-13,2118
-13,2118
-13,2118
-12,2118
-12,2118
-12,2118
-11,2118
-11,2118
-11,2118
-10,2118
-10,2118
-9,21185
-8,21185
-7,21185
-6,21185
-5,21185
-4,21185
-3,21185
-3,21185
-2,21185
-0,211847
1,78815
2,78815
5,78815
6,78815
8,78815
9,78815
11,7882
12,7882
13,7882
14,7882
15,7882
15,7882
15,7882
15,7882
15,7882
15,7882
14,7882
13,7882
12,7882
11,7882
10,7882
9,78815
8,78815
7,78815
6,78815
5,78815
4,78815
3,78815
2,78815
1,78815
0,788153
-0,211847
-1,21185
-2,21185
-4,21185
-5,21185
-5,21185
-5,21185
-5,21185
-5,21185
-5,21185
-5,21185
-5,21185
-5,21185
-5,21185
-5,21185
-5,21185
-4,21185
-4,21185
-3,21185
-3,21185
-2,21185
-1,21185
2,78815
1,78815
1,78815
1,78815
2,78815
3,78815
4,78815
6,78815
7,78815
8,78815
9,78815
10,7882
10,7882
11,7882
10,7882
9,78815
8,78815
7,78815
5,78815
4,78815
3,78815
0,788153
-0,211847
-3,21185
-4,21185
-5,21185
-7,21185
-8,21185
-9,21185
-10,2118
-11,2118
-12,2118
-11,2118
-11,2118
-11,2118
-15,2118
-15,2118
-15,2118
-14,2118
-14,2118
-14,2118
-14,2118
-15,2118
-16,2118
-17,2118
-19,2118
-21,2118
-23,2118
-25,2118
-28,2118
-29,2118
-28,2118
-27,2118
-32,2118
-32,2118
-33,2118
-34,2118
-35,2118
-36,2118
-36,2118
-30,2118
-31,2118
-31,2118
-30,2118
-27,2118
-24,2118
-20,2118
-17,2118
-12,2118
-9,21185
-7,21185
-5,21185
-3,21185
-1,21185
-0,211847
0,788153
1,78815
2,78815
3,78815
3,78815
3,78815
3,78815
2,78815
2,78815
1,78815
1,78815
1,78815
1,78815
1,78815
2,78815
3,78815
5,78815
6,78815
9,78815
11,7882
12,7882
14,7882
15,7882
17,7882
18,7882
21,7882
23,7882
25,7882
27,7882
28,7882
32,7882
35,7882
36,7882
42,7882
44,7882
50,7882
56,7882
63,7882
64,7882
65,7882
68,7882
67,7882
66,7882
66,7882
65,7882
60,7882
56,7882
52,7882
48,7882
44,7882
42,7882
40,7882
40,7882
39,7882
39,7882
40,7882
40,7882
40,7882
39,7882
37,7882
34,7882
32,7882
27,7882
21,7882
15,7882
14,7882
11,7882
11,7882
11,7882
-8,21185
-13,2118
-21,2118
-26,2118
-28,2118
-38,2118
-42,2118
-50,2118
-55,2118
-60,2118
-66,2118
-70,2118
-75,2118
-75,2118
-75,2118
-75,2118
-87,2118
-88,2118
-89,2118
-89,2118
-89,2118
-88,2118
-87,2118
-86,2118
-85,2118
-84,2118
-83,2118
-82,2118
-81,2118
-81,2118
-81,2118
-81,2118
-80,2118
-80,2118
-79,2118
-79,2118
-79,2118
-78,2118
-78,2118
-78,2118
-77,2118
-73,2118
-74,2118
-74,2118
-72,2118
-68,2118
-65,2118
-60,2118
-51,2118
-45,2118
-42,2118
-38,2118
-34,2118
-31,2118
-29,2118
-23,2118
-15,2118
-2,21185
-2,21185
-0,211847
3,78815
7,78815
14,7882
18,7882
22,7882
25,7882
29,7882
31,7882
32,7882
33,7882
34,7882
33,7882
32,7882
31,7882
31,7882
31,7882
32,7882
22,7882
22,7882
12,7882
9,78815
8,78815
7,78815
6,78815
7,78815
8,78815
11,7882
13,7882
15,7882
17,7882
20,7882
21,7882
23,7882
24,7882
26,7882
27,7882
28,7882
28,7882
29,7882
28,7882
28,7882
27,7882
25,7882
23,7882
21,7882
19,7882
18,7882
16,7882
15,7882
13,7882
12,7882
11,7882
9,78815
8,78815
5,78815
2,78815
1,78815
-1,21185
-2,21185
-3,21185
-2,21185
-0,211847
-3,21185
-2,21185
-5,21185
-5,21185
-4,21185
-3,21185
-6,21185
-5,21185
-5,21185
-4,21185
-3,21185
-1,21185
-0,211847
1,78815
3,78815
4,78815
5,78815
9,78815
12,7882
13,7882
16,7882
17,7882
18,7882
19,7882
19,7882
20,7882
23,7882
24,7882
27,7882
32,7882
36,7882
39,7882
40,7882
41,7882
42,7882
43,7882
43,7882
42,7882
42,7882
41,7882
40,7882
39,7882
38,7882
35,7882
34,7882
31,7882
27,7882
23,7882
19,7882
14,7882
7,78815
-0,211847
-5,21185
-10,2118
-12,2118
-17,2118
-19,2118
-21,2118
-24,2118
