0
330
1320
-0,566941
-0,109094
0,34973
0,804398
1,24983
1,68107
2,09332
2,48204
2,84298
3,17221
3,46623
3,72194
3,93671
4,10843
4,23548
4,3168
4,35186
4,34068
4,28383
4,1824
4,03798
3,85266
3,62897
3,36988
3,07871
2,7591
2,41499
2,05055
1,67008
1,27805
0,878934
0,477244
0,0774189
-0,316205
-0,699451
-1,06835
-1,4192
-1,74856
-2,05336
-2,33084
-2,57866
-2,79488
-2,97796
-3,12679
-3,2407
-3,31941
-3,36309
-3,37229
-3,34793
-3,2913
-3,204
-3,08795
-2,94532
-2,77849
-2,59003
-2,38269
-2,15927
-1,9227
-1,67588
-1,42173
-1,16313
-0,902853
-0,643582
-0,387852
-0,13803
0,1037
0,335361
0,555194
0,761669
0,95349
1,1296
1,28918
1,43163
1,55659
1,66391
1,75363
1,82597
1,88134
1,92027
1,94344
1,95162
1,94566
1,92651
1,89513
1,85253
1,79971
1,73767
1,6674
1,58984
1,50588
1,41638
1,32211
1,2238
1,1221
1,01759
0,910802
0,802193
0,69217
0,581091
0,469272
0,357
0,244535
0,132128
0,0200219
-0,0915317
-0,202269
-0,311904
-0,420123
-0,526575
-0,630875
-0,732593
-0,831258
-0,926356
-1,01733
-1,1036
-1,18454
-1,25951
-1,32784
-1,38888
-1,44195
-1,48642
-1,52166
-1,5471
-1,5622
-1,56651
-1,55964
-1,54129
-1,51125
-1,46943
-1,41585
-1,35064
-1,27405
-1,18649
-1,08845
-0,98059
-0,863657
-0,738533
-0,606205
-0,467762
-0,324382
-0,177319
-0,0278903
0,122538
0,272569
0,420788
0,565786
0,706171
0,840587
0,967734
1,08638
1,19538
1,29369
1,38038
1,45463
1,51578
1,56329
1,59678
1,61601
1,62092
1,61158
1,58821
1,55119
1,50103
1,43839
1,36403
1,27884
1,1838
1,07996
0,968485
0,850547
0,727383
0,60025
0,47041
0,33912
0,207617
0,0770992
-0,0512824
-0,176438
-0,297348
-0,413074
-0,522767
-0,625671
-0,721128
-0,808583
-0,887585
-0,957785
-1,01894
-1,07089
-1,11358
-1,14705
-1,17142
-1,18686
-1,19365
-1,19209
-1,18255
-1,16543
-1,14118
-1,11025
-1,07314
-1,03031
-0,982276
-0,92951
-0,872491
-0,811681
-0,747527
-0,680454
-0,610865
-0,539144
-0,46565
-0,390725
-0,314688
-0,237845
-0,160486
-0,0828924
-0,00533749
0,0719084
0,148575
0,224387
0,299063
0,372313
0,443834
0,513308
0,580404
0,644775
0,706061
0,763888
0,81787
0,867615
0,912725
0,952802
0,987455
1,0163
1,03898
1,05514
1,06449
1,06673
1,06165
1,04905
1,02882
1,00088
0,965244
0,921977
0,871224
0,813208
0,748227
0,676657
0,598951
0,515637
0,427312
0,334644
0,238358
0,139237
0,0381087
-0,0641592
-0,16667
-0,268509
-0,368749
-0,466468
-0,560756
-0,650724
-0,735521
-0,814339
-0,886423
-0,951086
-1,00771
-1,05576
-1,09479
-1,12444
-1,14445
-1,15466
-1,15502
-1,14556
-1,12644
-1,09788
-1,06024
-1,01394
-0,959487
-0,897474
-0,828559
-0,753458
-0,672942
-0,587821
-0,498937
-0,407151
-0,313336
-0,218365
-0,123099
-0,0283819
0,0649732
0,156189
0,244534
0,329326
0,409942
0,48582
0,556462
0,621442
0,6804
0,733047
0,779166
0,818606
0,851284
0,877178
0,896327
0,908825
0,914814
0,914483
0,908059
0,895802
0,878001
0,854967
0,827026
0,794518
0,757789
0,717188
0,673062
0,625754
0,575601
0,522928
0,468054
0,411283
0,35291
0,293218
0,232479
0,170957
0,108908
0,0465836
-0,0157702
-0,0779078
-0,139583
-0,200547
-0,260547
-0,319324
-0,37661
-0,432132
-0,485605
-0,536738
-0,585231
-0,630778
-0,673067
-0,711783
-0,746614
-0,777249
-0,803384
-0,82473
-0,84101
-0,85197
-0,85738
-0,857042
-0,850793
-0,838509
-0,820112
-0,79557
-0,764904
-0,728192
-0,685566
-0,637219
-0,583403
-0,524431
-0,460673
-0,392559
-0,320572
-0,245246
-0,167164
-0,0869484
-0,0052597
0,0772132
