330
502
10,0588
9,3756
8,74823
8,18255
7,68312
7,25314
6,89438
6,60713
6,39023
6,24104
6,15551
6,12828
6,15278
6,22133
6,3253
6,45531
6,60135
6,75302
6,8997
7,03074
7,13567
7,20438
7,22727
7,19546
7,10086
6,93636
6,69586
6,37441
5,96821
5,47464
4,8923
4,22091
3,46132
2,61544
1,68612
0,677072
-0,407234
-1,5617
-2,78073
-4,05834
-5,38826
-6,76409
-8,17939
-9,62774
-11,1029
-12,5987
-14,1093
-15,6291
-17,1529
-18,6754
-20,192
-21,6979
-23,1888
-24,6602
-26,108
-27,5276
-28,9147
-30,2648
-31,5729
-32,8341
-34,0429
-35,1937
-36,2806
-37,2971
-38,2368
-39,0928
-39,8582
-40,526
-41,0894
-41,5416
-41,8762
-42,0872
-42,1693
-42,1179
-41,9293
-41,6011
-41,1316
-40,5209
-39,7701
-38,8822
-37,8612
-36,713
-35,4449
-34,0658
-32,5859
-31,0167
-29,3708
-27,6621
-25,9051
-24,1149
-22,307
-20,4971
-18,7007
-16,933
-15,2086
-13,5412
-11,9434
-10,4264
-9,00008
-7,67251
-6,45006
-5,33719
-4,33643
-3,44837
-2,67167
-2,00315
-1,43788
-0,969325
-0,58955
-0,289397
-0,05874
0,113256
0,237866
0,326516
0,3905
0,440694
0,487285
0,539509
0,605423
0,691692
0,803419
0,944005
1,11506
1,31633
1,54572
1,79931
2,07143
2,3548
2,6407
2,91913
3,17911
3,40889
3,59625
3,72881
3,79431
3,78096
3,67771
3,47456
3,16284
2,73542
2,187
1,51421
0,715833
-0,207157
-1,25151
-2,41169
-3,67994
-5,04632
-6,49889
-8,02387
-9,60581
-11,2279
-12,8722
-14,5199
-16,1517
-17,7483
-19,2902
-20,7587
-22,1357
-23,4041
-24,5485
-25,5547
-26,4106
-27,1061
-27,633
-27,9857
-28,1605
-28,1565
-27,9747
-27,6184
-27,0931
-26,4064
-25,5673
-24,5868
-23,4769
-22,2511
-20,9234
-19,5087
-18,0222
-16,479
-14,8942
-13,2825
-11,658
-10,0341
-8,42309
-6,83631
-5,28386
-3,7746
-2,31607
-0,914507
0,425162
1,69928
2,90538
4,04212
5,10916
6,10706
7,03713
7,90134
8,70211
9,44225
10,1248
10,7528
11,3293
11,8575
12,3399
12,7791
13,1772
13,5359
13,8566
14,1402
14,3871
14,5976
14,7713
14,9076
15,0058
15,0648
15,0832
15,0598
14,9932
14,8818
14,7243
14,5192
14,2654
13,9616
13,6068
13,2001
12,7407
12,2278
11,661
11,0395
10,3631
9,63116
8,84342
7,99943
7,09879
6,14111
5,126
4,0531
2,9221
1,7328
0,48513
-0,820739
-2,18437
-3,60495
-5,08123
-6,61141
-8,19304
-9,82296
-11,4972
-13,2109
-14,9581
-16,7322
-18,525
-20,3277
-22,1301
-23,9211
-25,6886
-27,4194
-29,0998
-30,715
-32,2499
-33,689
-35,0165
-36,2167
-37,2743
-38,1741
-38,9022
-39,4451
-39,791
-39,9293
-39,8512
-39,5497
-39,02
-38,2594
-37,2676
-36,0466
-34,6011
-32,9382
-31,0673
-29,0003
-26,7513
-24,3366
-21,7743
-19,0841
-16,2874
-13,4065
-10,4645
-7,48515
-4,4922
-1,5093
1,44044
4,33475
7,15255
9,87423
12,4819
14,9597
17,294
19,4732
21,4887
23,3341
25,0057
26,5024
27,8256
28,9791
29,9692
30,804
31,4939
32,0507
32,4876
32,819
33,0602
33,2268
33,3348
33,4
33,4379
33,463
33,4893
33,5294
33,5944
33,694
33,8361
34,0269
34,2706
34,5695
34,9239
35,3325
35,7919
36,297
36,8414
37,417
38,0146
38,6239
39,2338
39,8324
40,4078
40,9474
41,439
41,8705
42,2303
42,5071
42,6909
42,7723
42,7428
42,5955
42,3243
41,9248
41,3937
40,7291
39,9306
38,9991
37,9368
36,7474
35,4355
34,0073
32,4697
30,8308
29,0997
27,2862
25,4009
23,455
21,4603
19,429
17,3738
15,3073
13,2426
11,1926
9,17036
7,18864
5,26003
3,39678
1,61068
-0,0869816
-1,68557
-3,17517
-4,54668
-5,79195
-6,90381
-7,87621
-8,70431
-9,38449
-9,91451
-10,2935
-10,5221
-10,6024
-10,538
-10,3339
-9,9969
-9,53495
-8,95757
-8,27561
-7,50116
-6,64743
-5,72864
-4,75983
-3,75672
-2,7355
-1,71263
-0,704634
0,272134
1,2017
2,06871
2,85865
3,55803
4,15465
4,63772
4,99809
5,22833
5,32291
5,27826
5,09286
4,76724
4,30397
3,70769
2,98495
2,14418
1,19552
0,1507
-0,977204
-2,17393
-3,42426
-4,71228
-6,02163
-7,33573
-8,63805
-9,91237
-11,143
-12,3151
-13,4146
-14,4288
-15,3464
-16,1572
-16,8528
-17,4266
-17,8735
-18,19
-18,3745
-18,4268
-18,3485
-18,1425
-17,813
-17,3654
-16,8063
-16,1429
-15,3831
-14,5356
-13,609
-12,6124
-11,5546
-10,4446
-9,2909
-8,10155
-6,88425
-5,6461
-4,39363
-3,13271
-1,86862
-0,606002
0,651043
1,89894
3,13455
4,35512
5,55813
6,7413
7,9024
9,03922
10,1495
11,2307
12,2803
13,2952
14,2723
15,208
16,0985
16,9396
17,7271
18,4563
19,1226
19,7215
20,2483
20,6987
21,0689
21,3552
21,5547
21,6651
21,6851
21,614
21,4523
21,2015
20,8641
20,4438
19,9454
19,3746
18,7385
18,0446
17,3018
16,5192
15,7068
14,875
14,0343
13,1952
12,3683
11,5636
10,7908
